time,distance,kf_distance[0],kf_msd[0].R,sigma_a[0]
3.995,8.687000275,9.257556915,6.04E-05,0.048
3.996,8.687000275,9.292205811,6.04E-05,0.048
3.997,8.687000275,9.325604439,6.04E-05,0.048
3.998,8.687000275,9.35777092,6.04E-05,0.048
3.999,8.687000275,9.388725281,6.04E-05,0.048
4,8.687000275,9.418485641,6.04E-05,0.048
4.001,8.687000275,9.447072029,6.04E-05,0.048
4.002,8.687000275,9.47450161,6.04E-05,0.048
4.003,8.687000275,9.500795364,6.04E-05,0.048
4.004,8.687000275,9.550046921,6.04E-05,0.048
4.005,8.687000275,9.573041916,6.04E-05,0.048
4.006,8.687000275,9.573041916,6.04E-05,0.048
4.007,8.687000275,9.594975471,6.04E-05,0.048
4.008,8.687000275,9.6158638,6.04E-05,0.048
4.009,8.687000275,9.65458107,6.04E-05,0.048
4.01,8.687000275,9.65458107,6.04E-05,0.048
4.011,8.687000275,9.672446251,6.04E-05,0.048
4.012,8.687000275,9.689339638,6.04E-05,0.048
4.013,8.687000275,9.70527935,6.04E-05,0.048
4.014,8.687000275,9.720282555,6.04E-05,0.048
4.015,8.687000275,9.734367371,6.04E-05,0.048
4.016,8.687000275,9.747550011,6.04E-05,0.048
4.017,11.37300014,9.856625557,6.04E-05,0.048
4.018,11.37300014,9.963067055,6.04E-05,0.048
4.019,11.37300014,10.06690788,6.04E-05,0.048
4.02,11.37300014,10.16818142,6.04E-05,0.048
4.021,11.37300014,10.26692104,6.04E-05,0.048
4.022,11.37300014,10.36315918,6.04E-05,0.048
4.023,11.37300014,10.45693016,6.04E-05,0.048
4.024,11.37300014,10.5482645,6.04E-05,0.048
4.025,11.37300014,10.7237587,6.04E-05,0.048
4.026,11.37300014,10.7237587,6.04E-05,0.048
4.027,11.37300014,10.8079834,6.04E-05,0.048
4.028,11.37300014,10.88990211,6.04E-05,0.048
4.029,11.37300014,10.96954727,6.04E-05,0.048
4.03,11.37300014,11.04695034,6.04E-05,0.048
4.031,11.37300014,11.19515991,6.04E-05,0.048
4.032,11.37300014,11.19515991,6.04E-05,0.048
4.033,11.37300014,11.26602936,6.04E-05,0.048
4.034,11.37300014,11.40145302,6.04E-05,0.048
4.035,11.37300014,11.40145302,6.04E-05,0.048
4.036,11.37300014,11.46607018,6.04E-05,0.048
4.037,11.37300014,11.58926868,6.04E-05,0.048
4.038,11.37300014,11.58926868,6.04E-05,0.048
4.039,11.37300014,11.64791107,6.04E-05,0.048
4.04,11.37300014,11.70462418,6.04E-05,0.048
4.041,11.37300014,11.75943565,6.04E-05,0.048
4.042,11.37300014,11.86347961,6.04E-05,0.048
4.043,11.37300014,11.86347961,6.04E-05,0.048
4.044,11.37300014,11.91277122,6.04E-05,0.048
4.045,11.37300014,11.96028137,6.04E-05,0.048
4.046,11.37300014,12.00604057,6.04E-05,0.048
4.047,11.37300014,12.05007648,6.04E-05,0.048
4.048,11.37300014,12.09241962,6.04E-05,0.048
4.049,11.37300014,12.13309669,6.04E-05,0.048
4.05,11.37300014,12.17213917,6.04E-05,0.048
4.051,11.37300014,12.20957279,6.04E-05,0.048
4.052,11.37300014,12.24542809,6.04E-05,0.048
4.053,11.37300014,12.2797308,6.04E-05,0.048
4.054,11.37300014,12.34379387,6.04E-05,0.048
4.055,11.37300014,12.37360859,6.04E-05,0.048
4.056,11.37300014,12.40198231,6.04E-05,0.048
4.057,11.37300014,12.40198231,6.04E-05,0.048
4.058,11.37300014,12.45451355,6.04E-05,0.048
4.059,11.37300014,12.45451355,6.04E-05,0.048
4.06,11.37300014,12.47872448,6.04E-05,0.048
4.061,11.37300014,12.52316856,6.04E-05,0.048
4.062,11.37300014,12.52316856,6.04E-05,0.048
4.063,11.37300014,12.54345417,6.04E-05,0.048
4.064,11.37300014,12.56248283,6.04E-05,0.048
4.065,11.37300014,12.5802803,6.04E-05,0.048
4.066,11.37300014,12.59687328,6.04E-05,0.048
4.067,11.37300014,12.61228466,6.04E-05,0.048
4.068,11.37300014,12.62654114,6.04E-05,0.048
4.069,11.37300014,12.6396656,6.04E-05,0.048
4.07,11.37300014,12.65168381,6.04E-05,0.048
4.071,11.37300014,12.66261959,6.04E-05,0.048
4.072,11.37300014,12.6724968,6.04E-05,0.048
4.073,11.37300014,12.68133926,6.04E-05,0.048
4.074,11.37300014,12.68917084,6.04E-05,0.048
4.075,11.37300014,12.70189285,6.04E-05,0.048
4.076,11.37300014,12.70189285,6.04E-05,0.048
4.077,11.37300014,12.70682907,6.04E-05,0.048
4.078,13.71900082,12.79537201,6.04E-05,0.048
4.079,13.71900082,12.88147449,6.04E-05,0.048
4.08,13.71900082,12.96517181,6.04E-05,0.048
4.081,13.71900082,13.04650211,6.04E-05,0.048
4.082,13.71900082,13.12549973,6.04E-05,0.048
4.083,13.71900082,13.20220089,6.04E-05,0.048
4.084,13.71900082,13.27664089,6.04E-05,0.048
4.085,13.71900082,13.34885406,6.04E-05,0.048
4.086,13.71900082,13.41887665,6.04E-05,0.048
4.087,13.71900082,13.48674393,6.04E-05,0.048
4.088,13.71900082,13.55248737,6.04E-05,0.048
4.089,13.71900082,13.61614418,6.04E-05,0.048
4.09,13.71900082,13.73732853,6.04E-05,0.048
4.091,13.71900082,13.73732853,6.04E-05,0.048
4.092,13.71900082,13.79492378,6.04E-05,0.048
4.093,13.71900082,13.85056686,6.04E-05,0.048
4.094,13.71900082,13.90428829,6.04E-05,0.048
4.095,13.71900082,13.9561224,6.04E-05,0.048
4.096,13.71900082,14.00610161,6.04E-05,0.048
4.097,13.71900082,14.05425644,6.04E-05,0.048
4.098,13.71900082,14.10062218,6.04E-05,0.048
4.099,13.71900082,14.14522743,6.04E-05,0.048
4.1,13.71900082,14.18810463,6.04E-05,0.048
4.101,13.71900082,14.22928619,6.04E-05,0.048
4.102,13.71900082,14.26880074,6.04E-05,0.048
4.103,13.71900082,14.30668068,6.04E-05,0.048
4.104,13.71900082,14.34295654,6.04E-05,0.048
4.105,13.71900082,14.41081238,6.04E-05,0.048
4.106,13.71900082,14.41081238,6.04E-05,0.048
4.107,13.71900082,14.44245434,6.04E-05,0.048
4.108,13.71900082,14.47261047,6.04E-05,0.048
4.109,13.71900082,14.50130939,6.04E-05,0.048
4.11,13.71900082,14.52858067,6.04E-05,0.048
4.111,13.71900082,14.5544529,6.04E-05,0.048
4.112,13.71900082,14.5789547,6.04E-05,0.048
4.113,13.71900082,14.60211277,6.04E-05,0.048
4.114,13.71900082,14.62395668,6.04E-05,0.048
4.115,13.71900082,14.64451313,6.04E-05,0.048
4.116,13.71900082,14.66380882,6.04E-05,0.048
4.117,13.71900082,14.68187237,6.04E-05,0.048
4.118,13.71900082,14.71440601,6.04E-05,0.048
4.119,13.71900082,14.71440601,6.04E-05,0.048
4.12,13.71900082,14.72892952,6.04E-05,0.048
4.121,13.71900082,14.74232483,6.04E-05,0.048
4.122,13.71900082,14.75461769,6.04E-05,0.048
4.123,13.71900082,14.7658329,6.04E-05,0.048
4.124,13.71900082,14.77599716,6.04E-05,0.048
4.125,13.71900082,14.78513336,6.04E-05,0.048
4.126,13.71900082,14.7932682,6.04E-05,0.048
4.127,13.71900082,14.80042458,6.04E-05,0.048
4.128,13.71900082,14.80662537,6.04E-05,0.048
4.129,13.71900082,14.81189632,6.04E-05,0.048
4.13,13.71900082,14.81625938,6.04E-05,0.048
4.131,13.71900082,14.8197403,6.04E-05,0.048
4.132,13.71900082,14.82235813,6.04E-05,0.048
4.133,13.71900082,14.82413864,6.04E-05,0.048
4.134,13.71900082,14.82527161,6.04E-05,0.048
4.135,13.71900082,14.82527161,6.04E-05,0.048
4.136,13.71900082,14.82466888,6.04E-05,0.048
4.137,13.71900082,14.82331467,6.04E-05,0.048
4.138,14.72200108,14.85736942,6.04E-05,0.048
4.139,14.72200108,14.89005566,6.04E-05,0.048
4.14,14.72200108,14.92140007,6.04E-05,0.048
4.141,14.72200108,14.95142937,6.04E-05,0.048
4.142,14.72200108,14.9801693,6.04E-05,0.048
4.143,14.72200108,15.00764561,6.04E-05,0.048
4.144,14.72200108,15.033885,6.04E-05,0.048
4.145,14.72200108,15.05891228,6.04E-05,0.048
4.146,14.72200108,15.08275414,6.04E-05,0.048
4.147,14.72200108,15.10543251,6.04E-05,0.048
4.148,14.72200108,15.12697411,6.04E-05,0.048
4.149,14.72200108,15.14740181,6.04E-05,0.048
4.15,14.72200108,15.18501663,6.04E-05,0.048
4.151,14.72200108,15.18501663,6.04E-05,0.048
4.152,14.72200108,15.20224953,6.04E-05,0.048
4.153,14.72200108,15.21846485,6.04E-05,0.048
4.155,14.72200108,15.24793148,6.04E-05,0.048
4.156,14.72200108,15.26122856,6.04E-05,0.048
4.156,14.72200108,15.27359772,6.04E-05,0.048
4.157,14.72200108,15.28506088,6.04E-05,0.048
4.158,14.72200108,15.28506088,6.04E-05,0.048
4.159,14.72200108,15.29563999,6.04E-05,0.048
4.16,14.72200108,15.30535698,6.04E-05,0.048
4.161,14.72200108,15.31423187,6.04E-05,0.048
4.162,14.72200108,15.3222847,6.04E-05,0.048
4.163,14.72200108,15.3295393,6.04E-05,0.048
4.164,14.72200108,15.33601379,6.04E-05,0.048
4.165,14.72200108,15.34172821,6.04E-05,0.048
4.166,14.72200108,15.34670258,6.04E-05,0.048
4.167,14.72200108,15.35451126,6.04E-05,0.048
4.168,14.72200108,15.35451126,6.04E-05,0.048
4.169,14.72200108,15.35738373,6.04E-05,0.048
4.17,14.72200108,15.35959244,6.04E-05,0.048
4.171,14.72200108,15.36115646,6.04E-05,0.048
4.172,14.72200108,15.36209583,6.04E-05,0.048
4.173,14.72200108,15.36242676,6.04E-05,0.048
4.174,14.72200108,15.36216736,6.04E-05,0.048
4.175,14.72200108,15.3613348,6.04E-05,0.048
4.176,14.72200108,15.3599472,6.04E-05,0.048
4.177,14.72200108,15.35802174,6.04E-05,0.048
4.178,14.72200108,15.35557461,6.04E-05,0.048
4.179,14.72200108,15.35262203,6.04E-05,0.048
4.18,14.72200108,15.34918118,6.04E-05,0.048
4.181,14.72200108,15.34526825,6.04E-05,0.048
4.182,14.72200108,15.34089756,6.04E-05,0.048
4.183,14.72200108,15.33608627,6.04E-05,0.048
4.184,14.72200108,15.33084965,6.04E-05,0.048
4.185,14.72200108,15.32520199,6.04E-05,0.048
4.186,14.72200108,15.31915855,6.04E-05,0.048
4.187,14.72200108,15.3127327,6.04E-05,0.048
4.188,14.72200108,15.30594063,6.04E-05,0.048
4.189,14.72200108,15.29879665,6.04E-05,0.048
4.19,14.72200108,15.29131317,6.04E-05,0.048
4.191,14.72200108,15.28350449,6.04E-05,0.048
4.192,14.72200108,15.2753849,6.04E-05,0.048
4.193,14.72200108,15.26696682,6.04E-05,0.048
4.194,14.72200108,15.25826263,6.04E-05,0.048
4.195,14.72200108,15.24928665,6.04E-05,0.048
4.196,14.72200108,15.24004936,6.04E-05,0.048
4.197,15.74200058,15.25759506,6.04E-05,0.048
4.198,15.74200058,15.25759506,6.04E-05,0.048
4.199,15.74200058,15.28372955,6.04E-05,0.048
4.2,15.74200058,15.30898666,6.04E-05,0.048
4.201,15.74200058,15.33338356,6.04E-05,0.048
4.202,15.74200058,15.35694027,6.04E-05,0.048
4.203,15.74200058,15.3796711,6.04E-05,0.048
4.204,15.74200058,15.42272377,6.04E-05,0.048
4.205,15.74200058,15.42272377,6.04E-05,0.048
4.206,15.74200058,15.4430809,6.04E-05,0.048
4.207,15.74200058,15.46267891,6.04E-05,0.048
4.208,15.74200058,15.48153496,6.04E-05,0.048
4.209,15.74200058,15.49966335,6.04E-05,0.048
4.21,15.74200058,15.51708221,6.04E-05,0.048
4.211,15.74200058,15.53380489,6.04E-05,0.048
4.212,15.74200058,15.56522751,6.04E-05,0.048
4.213,15.74200058,15.56522751,6.04E-05,0.048
4.214,15.74200058,15.57995605,6.04E-05,0.048
4.215,15.74200058,15.59404945,6.04E-05,0.048
4.216,15.74200058,15.60752106,6.04E-05,0.048
4.217,15.74200058,15.62038803,6.04E-05,0.048
4.218,15.74200058,15.63266182,6.04E-05,0.048
4.219,15.74200058,15.64435768,6.04E-05,0.048
4.22,15.74200058,15.65548897,6.04E-05,0.048
4.221,15.74200058,15.66606998,6.04E-05,0.048
4.222,15.74200058,15.67611313,6.04E-05,0.048
4.223,15.74200058,15.6946373,6.04E-05,0.048
4.224,15.74200058,15.6946373,6.04E-05,0.048
4.225,15.74200058,15.70314598,6.04E-05,0.048
4.226,15.74200058,15.71116829,6.04E-05,0.048
4.227,15.74200058,15.72580242,6.04E-05,0.048
4.228,15.74200058,15.72580242,6.04E-05,0.048
4.229,15.74200058,15.73243904,6.04E-05,0.048
4.23,15.74200058,15.73863888,6.04E-05,0.048
4.231,15.74200058,15.74441242,6.04E-05,0.048
4.232,15.74200058,15.74977207,6.04E-05,0.048
4.233,15.74200058,15.75472832,6.04E-05,0.048
4.234,15.74200058,15.7592926,6.04E-05,0.048
4.235,15.74200058,15.76347733,6.04E-05,0.048
4.236,15.74200058,15.76729202,6.04E-05,0.048
4.237,15.74200058,15.77074623,6.04E-05,0.048
4.238,15.74200058,15.7738533,6.04E-05,0.048
4.239,15.74200058,15.77662086,6.04E-05,0.048
4.24,15.74200058,15.77906036,6.04E-05,0.048
4.241,15.74200058,15.78299427,6.04E-05,0.048
4.242,15.74200058,15.78450775,6.04E-05,0.048
4.243,15.74200058,15.78450775,6.04E-05,0.048
4.244,15.74200058,15.78573227,6.04E-05,0.048
4.245,15.74200058,15.78667641,6.04E-05,0.048
4.246,15.74200058,15.78735161,6.04E-05,0.048
4.247,15.74200058,15.7877636,6.04E-05,0.048
4.248,15.74200058,15.78792286,6.04E-05,0.048
4.249,15.74200058,15.78783798,6.04E-05,0.048
4.25,15.74200058,15.7875185,6.04E-05,0.048
4.251,15.74200058,15.78697205,6.04E-05,0.048
4.252,15.74200058,15.78620529,6.04E-05,0.048
4.253,15.74200058,15.78522873,6.04E-05,0.048
4.254,15.74200058,15.7826767,6.04E-05,0.048
4.255,15.74200058,15.7826767,6.04E-05,0.048
4.256,15.74200058,15.78111458,6.04E-05,0.048
4.257,15.74200058,15.77937412,6.04E-05,0.048
4.258,13.70200062,15.70396042,6.04E-05,0.048
4.259,13.70200062,15.55665779,6.04E-05,0.048
4.26,13.70200062,15.55665779,6.04E-05,0.048
4.261,13.70200062,15.48476028,6.04E-05,0.048
4.262,13.70200062,15.4140234,6.04E-05,0.048
4.263,13.70200062,15.34444237,6.04E-05,0.048
4.264,13.70200062,15.27601051,6.04E-05,0.048
4.265,13.70200062,15.20872116,6.04E-05,0.048
4.266,13.70200062,15.1425705,6.04E-05,0.048
4.267,13.70200062,15.07755184,6.04E-05,0.048
4.268,13.70200062,15.01365757,6.04E-05,0.048
4.269,13.70200062,14.95088196,6.04E-05,0.048
4.27,13.70200062,14.88921928,6.04E-05,0.048
4.271,13.70200062,14.82866096,6.04E-05,0.048
4.272,13.70200062,14.76920128,6.04E-05,0.048
4.273,13.70200062,14.65355015,6.04E-05,0.048
4.274,13.70200062,14.65355015,6.04E-05,0.048
4.275,13.70200062,14.54220867,6.04E-05,0.048
4.276,13.70200062,14.54220867,6.04E-05,0.048
4.277,13.70200062,14.48813629,6.04E-05,0.048
4.278,13.70200062,14.43511868,6.04E-05,0.048
4.279,13.70200062,14.38314915,6.04E-05,0.048
4.28,13.70200062,14.33222008,6.04E-05,0.048
4.281,13.70200062,14.28232193,6.04E-05,0.048
4.282,13.70200062,14.23344994,6.04E-05,0.048
4.283,13.70200062,14.18559265,6.04E-05,0.048
4.284,13.70200062,14.13874435,6.04E-05,0.048
4.285,13.70200062,14.09289742,6.04E-05,0.048
4.286,13.70200062,14.04804039,6.04E-05,0.048
4.287,13.70200062,14.00416946,6.04E-05,0.048
4.288,13.70200062,13.96127129,6.04E-05,0.048
4.289,13.70200062,13.91934204,6.04E-05,0.048
4.29,13.70200062,13.87837029,6.04E-05,0.048
4.291,13.70200062,13.83834743,6.04E-05,0.048
4.292,13.70200062,13.79926491,6.04E-05,0.048
4.293,13.70200062,13.76111603,6.04E-05,0.048
4.294,13.70200062,13.7238884,6.04E-05,0.048
4.295,13.70200062,13.68757629,6.04E-05,0.048
4.296,13.70200062,13.65217018,6.04E-05,0.048
4.297,13.70200062,13.61765957,6.04E-05,0.048
4.298,13.70200062,13.58403683,6.04E-05,0.048
4.299,13.70200062,13.55129242,6.04E-05,0.048
4.3,13.70200062,13.51941586,6.04E-05,0.048
4.301,13.70200062,13.48839951,6.04E-05,0.048
4.302,13.70200062,13.45823383,6.04E-05,0.048
4.303,13.70200062,13.4289093,6.04E-05,0.048
4.305,13.70200062,13.37274647,6.04E-05,0.048
4.306,13.70200062,13.34588909,6.04E-05,0.048
4.306,13.70200062,13.31983566,6.04E-05,0.048
4.307,13.70200062,13.31983566,6.04E-05,0.048
4.308,13.70200062,13.29457569,6.04E-05,0.048
4.309,13.70200062,13.27010059,6.04E-05,0.048
4.31,13.70200062,13.24640083,6.04E-05,0.048
4.311,13.70200062,13.22346497,6.04E-05,0.048
4.312,13.70200062,13.20128632,6.04E-05,0.048
4.313,13.70200062,13.17985344,6.04E-05,0.048
4.314,13.70200062,13.1591568,6.04E-05,0.048
4.315,13.70200062,13.13918781,6.04E-05,0.048
4.316,13.70200062,13.11993599,6.04E-05,0.048
4.317,12.03600025,13.04136658,6.04E-05,0.048
4.318,12.03600025,12.96459103,6.04E-05,0.048
4.319,12.03600025,12.88959026,6.04E-05,0.048
4.32,12.03600025,12.74483299,6.04E-05,0.048
4.321,12.03600025,12.67503643,6.04E-05,0.048
4.322,12.03600025,12.67503643,6.04E-05,0.048
4.323,12.03600025,12.60693645,6.04E-05,0.048
4.324,12.03600025,12.54051208,6.04E-05,0.048
4.325,12.03600025,12.47574234,6.04E-05,0.048
4.326,12.03600025,12.41261005,6.04E-05,0.048
4.327,12.03600025,12.35109425,6.04E-05,0.048
4.328,12.03600025,12.29117584,6.04E-05,0.048
4.329,12.03600025,12.23283386,6.04E-05,0.048
4.33,12.03600025,12.17605019,6.04E-05,0.048
4.331,12.03600025,12.12080383,6.04E-05,0.048
4.332,12.03600025,12.06707573,6.04E-05,0.048
4.333,12.03600025,12.01484776,6.04E-05,0.048
4.334,12.03600025,11.96409798,6.04E-05,0.048
4.335,12.03600025,11.91480827,6.04E-05,0.048
4.336,12.03600025,11.86696053,6.04E-05,0.048
4.337,12.03600025,11.82053185,6.04E-05,0.048
4.338,12.03600025,11.77550602,6.04E-05,0.048
4.339,12.03600025,11.73186207,6.04E-05,0.048
4.34,12.03600025,11.68958187,6.04E-05,0.048
4.341,12.03600025,11.6486454,6.04E-05,0.048
4.342,12.03600025,11.60903454,6.04E-05,0.048
4.343,12.03600025,11.5707283,6.04E-05,0.048
4.344,12.03600025,11.53370953,6.04E-05,0.048
4.345,12.03600025,11.49795914,6.04E-05,0.048
4.346,12.03600025,11.46345711,6.04E-05,0.048
4.347,12.03600025,11.43018436,6.04E-05,0.048
4.348,12.03600025,11.39812374,6.04E-05,0.048
4.349,12.03600025,11.36725616,6.04E-05,0.048
4.35,12.03600025,11.33756161,6.04E-05,0.048
4.351,12.03600025,11.28162193,6.04E-05,0.048
4.352,12.03600025,11.28162193,6.04E-05,0.048
4.353,12.03600025,11.2301569,6.04E-05,0.048
4.355,12.03600025,11.20605755,6.04E-05,0.048
4.355,12.03600025,11.18302155,6.04E-05,0.048
4.356,12.03600025,11.16103172,6.04E-05,0.048
4.357,12.03600025,11.16103172,6.04E-05,0.048
4.358,12.03600025,11.14006996,6.04E-05,0.048
4.359,12.03600025,11.12011909,6.04E-05,0.048
4.36,12.03600025,11.101161,6.04E-05,0.048
4.361,12.03600025,11.08317757,6.04E-05,0.048
4.362,12.03600025,11.06615162,6.04E-05,0.048
4.363,12.03600025,11.05006599,6.04E-05,0.048
4.364,12.03600025,11.03490353,6.04E-05,0.048
4.365,12.03600025,11.0206461,6.04E-05,0.048
4.366,12.03600025,11.00727749,6.04E-05,0.048
4.367,12.03600025,10.99478054,6.04E-05,0.048
4.368,12.03600025,10.98313713,6.04E-05,0.048
4.369,12.03600025,10.97233295,6.04E-05,0.048
4.37,12.03600025,10.95317078,6.04E-05,0.048
4.371,12.03600025,10.95317078,6.04E-05,0.048
4.372,12.03600025,10.94478035,6.04E-05,0.048
4.373,12.03600025,10.9371624,6.04E-05,0.048
4.374,12.03600025,10.93030071,6.04E-05,0.048
4.375,12.03600025,10.92417812,6.04E-05,0.048
4.376,12.03600025,10.91878033,6.04E-05,0.048
4.377,8.687000275,10.79342747,6.04E-05,0.048
4.378,8.687000275,10.67096996,6.04E-05,0.048
4.379,8.687000275,10.55137348,6.04E-05,0.048
4.38,8.687000275,10.43460274,6.04E-05,0.048
4.381,8.687000275,10.32061958,6.04E-05,0.048
4.382,8.687000275,10.20939159,6.04E-05,0.048
4.383,8.687000275,10.10088158,6.04E-05,0.048
4.384,8.687000275,9.995056152,6.04E-05,0.048
4.385,8.687000275,9.891878128,6.04E-05,0.048
4.386,8.687000275,9.791314125,6.04E-05,0.048
4.387,8.687000275,9.693329811,6.04E-05,0.048
4.388,8.687000275,9.597888947,6.04E-05,0.048
4.389,8.687000275,9.504958153,6.04E-05,0.048
4.39,8.687000275,9.414504051,6.04E-05,0.048
4.391,8.687000275,9.326490402,6.04E-05,0.048
4.392,8.687000275,9.240885735,6.04E-05,0.048
4.393,8.687000275,9.157654762,6.04E-05,0.048
4.394,8.687000275,9.076763153,6.04E-05,0.048
4.395,8.687000275,8.998179436,6.04E-05,0.048
4.396,8.687000275,8.921869278,6.04E-05,0.048
4.397,8.687000275,8.847799301,6.04E-05,0.048
4.398,8.687000275,8.706249237,6.04E-05,0.048
4.399,8.687000275,8.706249237,6.04E-05,0.048
4.4,8.687000275,8.6387043,6.04E-05,0.048
4.401,8.687000275,8.573267937,6.04E-05,0.048
4.402,8.687000275,8.50990963,6.04E-05,0.048
4.403,8.687000275,8.448596001,6.04E-05,0.048
4.404,8.687000275,8.331978798,6.04E-05,0.048
4.405,8.687000275,8.331978798,6.04E-05,0.048
4.406,8.687000275,8.276610374,6.04E-05,0.048
4.407,8.687000275,8.223161697,6.04E-05,0.048
4.408,8.687000275,8.171600342,6.04E-05,0.048
4.409,8.687000275,8.121894836,6.04E-05,0.048
4.41,8.687000275,8.074016571,6.04E-05,0.048
4.411,8.687000275,8.027933121,6.04E-05,0.048
4.412,8.687000275,7.983614922,6.04E-05,0.048
4.413,8.687000275,7.941031456,6.04E-05,0.048
4.414,8.687000275,7.90015316,6.04E-05,0.048
4.415,8.687000275,7.860949516,6.04E-05,0.048
4.416,8.687000275,7.823391438,6.04E-05,0.048
4.417,8.687000275,7.75309515,6.04E-05,0.048
4.418,8.687000275,7.75309515,6.04E-05,0.048
4.419,8.687000275,7.720298767,6.04E-05,0.048
4.42,8.687000275,7.689031601,6.04E-05,0.048
4.421,8.687000275,7.659265995,6.04E-05,0.048
4.422,8.687000275,7.630972862,6.04E-05,0.048
4.423,8.687000275,7.604124546,6.04E-05,0.048
4.424,8.687000275,7.554650307,6.04E-05,0.048
4.425,8.687000275,7.554650307,6.04E-05,0.048
4.426,8.687000275,7.531970024,6.04E-05,0.048
4.427,8.687000275,7.510624886,6.04E-05,0.048
4.428,8.687000275,7.490587234,6.04E-05,0.048
4.429,8.687000275,7.471830368,6.04E-05,0.048
4.43,8.687000275,7.454328537,6.04E-05,0.048
4.431,8.687000275,7.438055515,6.04E-05,0.048
4.432,8.687000275,7.422985077,6.04E-05,0.048
4.433,8.687000275,7.409090996,6.04E-05,0.048
4.434,8.687000275,7.396348,6.04E-05,0.048
4.435,8.687000275,7.384731293,6.04E-05,0.048
4.436,8.687000275,7.374215603,6.04E-05,0.048
4.437,6.443000317,7.283925533,6.04E-05,0.048
4.438,6.443000317,7.196163654,6.04E-05,0.048
4.439,6.443000317,7.110892296,6.04E-05,0.048
4.44,6.443000317,7.028073311,6.04E-05,0.048
4.441,6.443000317,6.947669029,6.04E-05,0.048
4.442,6.443000317,6.869643688,6.04E-05,0.048
4.443,6.443000317,6.793959141,6.04E-05,0.048
4.444,6.443000317,6.720579147,6.04E-05,0.048
4.445,6.443000317,6.649466515,6.04E-05,0.048
4.446,6.443000317,6.580586433,6.04E-05,0.048
4.447,6.443000317,6.513901711,6.04E-05,0.048
4.448,6.443000317,6.449377537,6.04E-05,0.048
4.449,6.443000317,6.326668262,6.04E-05,0.048
4.45,6.443000317,6.326668262,6.04E-05,0.048
4.451,6.443000317,6.268413544,6.04E-05,0.048
4.452,6.443000317,6.21217823,6.04E-05,0.048
4.453,6.443000317,6.15792942,6.04E-05,0.048
4.454,6.443000317,6.105631828,6.04E-05,0.048
4.455,6.443000317,6.055252075,6.04E-05,0.048
4.456,6.443000317,6.006756783,6.04E-05,0.048
4.457,6.443000317,5.960111618,6.04E-05,0.048
4.458,6.443000317,5.91528511,6.04E-05,0.048
4.459,6.443000317,5.872242928,6.04E-05,0.048
4.46,6.443000317,5.830953121,6.04E-05,0.048
4.461,6.443000317,5.791383743,6.04E-05,0.048
4.462,6.443000317,5.753502846,6.04E-05,0.048
4.463,6.443000317,5.717278004,6.04E-05,0.048
4.464,6.443000317,5.682678699,6.04E-05,0.048
4.465,6.443000317,5.618230343,6.04E-05,0.048
4.466,6.443000317,5.618230343,6.04E-05,0.048
4.467,6.443000317,5.588319778,6.04E-05,0.048
4.468,6.443000317,5.559911251,6.04E-05,0.048
4.469,6.443000317,5.53297472,6.04E-05,0.048
4.47,6.443000317,5.507480621,6.04E-05,0.048
4.471,6.443000317,5.483398438,6.04E-05,0.048
4.472,6.443000317,5.460700035,6.04E-05,0.048
4.473,6.443000317,5.439356327,6.04E-05,0.048
4.474,6.443000317,5.419338226,6.04E-05,0.048
4.475,6.443000317,5.400617123,6.04E-05,0.048
4.476,6.443000317,5.383165359,6.04E-05,0.048
4.477,6.443000317,5.36695528,6.04E-05,0.048
4.478,6.443000317,5.351958752,6.04E-05,0.048
4.479,6.443000317,5.338149071,6.04E-05,0.048
4.48,6.443000317,5.325499058,6.04E-05,0.048
4.481,6.443000317,5.303572178,6.04E-05,0.048
4.482,6.443000317,5.303572178,6.04E-05,0.048
4.483,6.443000317,5.294242382,6.04E-05,0.048
